,Unnamed: 0,accuracy,precision_score,recall_score,f1_score
0,0.0,0.8228078899386706,0.7454739084132055,0.457516339869281,0.5670311867152693
1,0.0,0.9266398158803222,0.1875,0.0122448979591836,0.0229885057471264
2,0.0,0.9824561403508772,0.9767441860465116,0.9767441860465116,0.9767441860465116
3,0.0,0.7857142857142857,0.7291666666666666,0.6363636363636364,0.6796116504854369
4,,0.7115384615384616,0.0333333333333333,0.5,0.0625
5,0.0,0.9240506329113924,0.9069767441860463,0.951219512195122,0.9285714285714286
6,0.0,0.943471735867934,0.9378990133488102,0.996300863131936,0.9662182361733932
